timestamp,ward_id,ward_name,aqi,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,boundary_layer_h,precipitation,hour,day_of_week,month,is_weekend,is_industrial,source
2026-03-06 22:00:00,shahdara,Shahdara,159.0,88.2,146.4,29.4,6.6,2.18,43.8,35.2,39.1,3.3,341.3,1266.0,0.06,22,4,3,0,1,historical_backfill
2026-03-06 23:00:00,shahdara,Shahdara,158.3,104.6,128.4,28.9,6.8,1.72,35.2,28.9,39.1,4.3,205.2,1362.0,0.05,23,4,3,0,1,historical_backfill
2026-03-07 00:00:00,shahdara,Shahdara,122.6,68.9,111.5,26.3,7.3,1.57,42.6,27.9,42.3,7.4,93.7,136.0,0.05,0,5,3,1,1,historical_backfill
2026-03-07 01:00:00,shahdara,Shahdara,131.6,67.8,116.2,22.5,9.0,1.3,52.4,25.1,55.2,4.7,158.2,220.0,0.05,1,5,3,1,1,historical_backfill
2026-03-07 02:00:00,shahdara,Shahdara,171.9,101.2,145.2,26.0,6.4,2.06,40.7,28.3,51.8,3.6,150.1,303.0,0.1,2,5,3,1,1,historical_backfill
2026-03-07 03:00:00,shahdara,Shahdara,155.8,85.0,146.1,22.0,6.8,2.15,47.0,24.5,52.3,1.5,48.5,395.0,0.18,3,5,3,1,1,historical_backfill
2026-03-07 04:00:00,shahdara,Shahdara,145.2,82.6,122.4,26.6,7.4,1.95,45.0,30.1,39.6,4.8,265.8,456.0,0.0,4,5,3,1,1,historical_backfill
2026-03-07 05:00:00,shahdara,Shahdara,149.9,85.0,112.8,29.0,14.0,2.28,38.8,23.9,45.7,5.1,253.7,690.0,0.0,5,5,3,1,1,historical_backfill
2026-03-07 06:00:00,shahdara,Shahdara,172.7,94.0,161.9,32.8,11.4,2.52,42.9,26.5,45.7,5.0,325.4,349.0,0.14,6,5,3,1,1,historical_backfill
2026-03-07 07:00:00,shahdara,Shahdara,189.5,103.6,157.2,32.6,6.8,2.8,36.2,24.3,52.4,2.3,60.1,566.0,0.01,7,5,3,1,1,historical_backfill
2026-03-07 08:00:00,shahdara,Shahdara,180.4,91.3,138.8,49.8,7.4,1.73,51.0,28.9,43.9,2.8,303.3,559.0,0.03,8,5,3,1,1,historical_backfill
2026-03-07 09:00:00,shahdara,Shahdara,192.7,123.1,164.0,34.7,13.4,2.44,44.9,28.8,36.9,5.3,131.2,746.0,0.01,9,5,3,1,1,historical_backfill
2026-03-07 10:00:00,shahdara,Shahdara,176.7,93.3,155.4,34.0,8.2,2.24,45.6,31.2,44.5,4.0,51.0,679.0,0.02,10,5,3,1,1,historical_backfill
2026-03-07 11:00:00,shahdara,Shahdara,141.1,74.9,116.4,25.2,10.5,1.58,50.4,30.0,46.2,2.1,115.8,553.0,0.01,11,5,3,1,1,historical_backfill
2026-03-07 12:00:00,shahdara,Shahdara,154.8,96.3,139.1,28.7,7.1,1.76,35.4,25.4,34.8,5.3,295.2,729.0,0.02,12,5,3,1,1,historical_backfill
2026-03-07 13:00:00,shahdara,Shahdara,162.6,94.0,156.3,32.0,8.6,2.68,26.7,34.3,58.6,3.3,357.2,903.0,0.03,13,5,3,1,1,historical_backfill
2026-03-07 14:00:00,shahdara,Shahdara,155.2,75.5,140.6,29.9,8.9,1.65,41.4,27.7,51.1,5.5,346.4,928.0,0.0,14,5,3,1,1,historical_backfill
2026-03-07 15:00:00,shahdara,Shahdara,144.4,71.0,122.7,20.9,5.4,2.01,55.1,32.4,32.4,4.9,243.0,1076.0,0.04,15,5,3,1,1,historical_backfill
2026-03-07 16:00:00,shahdara,Shahdara,173.4,102.8,143.4,29.0,7.2,2.33,44.6,31.4,41.2,5.7,274.9,851.0,0.06,16,5,3,1,1,historical_backfill
2026-03-07 17:00:00,shahdara,Shahdara,131.4,60.7,116.3,29.6,10.1,1.77,42.0,32.5,50.2,4.0,255.8,1092.0,0.04,17,5,3,1,1,historical_backfill
2026-03-07 18:00:00,shahdara,Shahdara,202.5,122.5,172.7,42.6,8.6,2.37,35.5,31.1,26.6,6.2,225.2,1070.0,0.12,18,5,3,1,1,historical_backfill
2026-03-07 19:00:00,shahdara,Shahdara,183.4,93.1,147.6,35.3,10.9,1.85,34.6,32.1,42.3,3.0,9.5,1157.0,0.11,19,5,3,1,1,historical_backfill
2026-03-07 20:00:00,shahdara,Shahdara,179.1,85.2,150.1,25.6,5.4,1.53,58.0,29.3,41.3,3.6,166.6,1212.0,0.15,20,5,3,1,1,historical_backfill
2026-03-07 21:00:00,shahdara,Shahdara,211.9,117.0,187.8,35.0,10.2,2.15,36.9,31.0,50.6,1.3,341.5,1182.0,0.01,21,5,3,1,1,historical_backfill
2026-03-07 22:00:00,shahdara,Shahdara,150.4,90.1,117.6,20.5,8.5,1.39,40.8,32.1,50.2,1.2,30.5,1270.0,0.04,22,5,3,1,1,historical_backfill
2026-03-07 23:00:00,shahdara,Shahdara,154.1,81.8,141.6,26.6,10.4,1.36,42.4,34.5,39.3,3.1,125.7,1416.0,0.06,23,5,3,1,1,historical_backfill
2026-03-08 00:00:00,shahdara,Shahdara,142.5,70.2,129.9,19.4,7.9,1.55,42.6,25.6,49.6,5.8,95.8,211.0,0.02,0,6,3,1,1,historical_backfill
2026-03-08 01:00:00,shahdara,Shahdara,159.9,84.7,127.9,22.2,5.8,1.82,52.6,25.3,46.8,5.2,244.3,190.0,0.06,1,6,3,1,1,historical_backfill
2026-03-08 02:00:00,shahdara,Shahdara,153.3,81.3,154.2,33.7,4.7,2.47,48.7,26.9,49.2,2.1,50.8,320.0,0.01,2,6,3,1,1,historical_backfill
2026-03-08 03:00:00,shahdara,Shahdara,166.1,94.0,152.5,36.2,8.3,1.88,58.6,21.7,51.4,3.3,320.1,359.0,0.16,3,6,3,1,1,historical_backfill
2026-03-08 04:00:00,shahdara,Shahdara,145.2,78.1,130.7,32.7,5.9,1.08,48.9,27.3,46.6,1.8,35.8,519.0,0.01,4,6,3,1,1,historical_backfill
2026-03-08 05:00:00,shahdara,Shahdara,132.1,65.3,122.5,26.5,7.3,1.92,49.5,26.8,50.3,4.2,56.8,467.0,0.01,5,6,3,1,1,historical_backfill
2026-03-08 06:00:00,shahdara,Shahdara,166.4,80.5,125.6,35.3,8.2,2.01,40.5,25.7,50.5,4.5,225.0,430.0,0.07,6,6,3,1,1,historical_backfill
2026-03-08 07:00:00,shahdara,Shahdara,159.1,81.9,144.8,20.7,7.6,1.54,51.4,28.8,33.1,1.9,132.4,352.0,0.01,7,6,3,1,1,historical_backfill
2026-03-08 08:00:00,shahdara,Shahdara,209.2,121.0,159.2,34.0,10.2,2.56,41.7,28.8,46.3,3.5,118.7,617.0,0.02,8,6,3,1,1,historical_backfill
2026-03-08 09:00:00,shahdara,Shahdara,177.7,105.8,156.5,29.2,8.2,2.47,23.6,30.9,51.0,2.6,272.5,358.0,0.01,9,6,3,1,1,historical_backfill
2026-03-08 10:00:00,shahdara,Shahdara,196.7,99.3,154.4,22.8,7.7,2.16,42.9,30.9,35.2,3.3,284.2,840.0,0.14,10,6,3,1,1,historical_backfill
2026-03-08 11:00:00,shahdara,Shahdara,163.1,102.7,145.6,22.7,6.0,1.9,54.8,31.3,53.1,2.8,26.5,810.0,0.01,11,6,3,1,1,historical_backfill
2026-03-08 12:00:00,shahdara,Shahdara,151.4,82.1,133.7,35.6,6.8,1.99,43.4,31.5,35.1,2.7,288.5,866.0,0.08,12,6,3,1,1,historical_backfill
2026-03-08 13:00:00,shahdara,Shahdara,174.1,100.2,157.7,34.6,14.1,1.81,45.5,29.8,49.0,4.1,277.2,888.0,0.04,13,6,3,1,1,historical_backfill
2026-03-08 14:00:00,shahdara,Shahdara,184.4,106.6,147.8,31.4,11.0,2.23,41.2,28.8,37.5,2.1,343.3,849.0,0.02,14,6,3,1,1,historical_backfill
2026-03-08 15:00:00,shahdara,Shahdara,147.3,97.2,133.0,30.7,7.0,1.95,35.3,28.5,42.9,5.8,143.5,1022.0,0.0,15,6,3,1,1,historical_backfill
2026-03-08 16:00:00,shahdara,Shahdara,145.5,90.1,126.6,13.5,4.9,1.96,47.1,31.1,54.4,3.0,11.0,1070.0,0.08,16,6,3,1,1,historical_backfill
2026-03-08 17:00:00,shahdara,Shahdara,160.8,85.0,125.8,17.7,6.5,2.12,44.0,33.8,45.9,4.8,160.9,992.0,0.02,17,6,3,1,1,historical_backfill
2026-03-08 18:00:00,shahdara,Shahdara,194.0,112.8,160.3,30.4,11.9,2.17,34.0,33.4,45.5,3.0,159.5,1133.0,0.18,18,6,3,1,1,historical_backfill
2026-03-08 19:00:00,shahdara,Shahdara,185.9,97.1,148.4,30.0,8.3,2.14,42.7,30.2,47.6,4.6,344.2,1051.0,0.0,19,6,3,1,1,historical_backfill
2026-03-08 20:00:00,shahdara,Shahdara,222.3,113.0,182.9,48.2,9.6,2.43,33.4,33.1,44.4,4.6,271.8,1453.0,0.07,20,6,3,1,1,historical_backfill
2026-03-08 21:00:00,shahdara,Shahdara,223.6,126.9,185.4,38.7,13.3,2.31,22.1,30.7,48.1,4.4,312.9,1423.0,0.11,21,6,3,1,1,historical_backfill
2026-03-08 22:00:00,shahdara,Shahdara,176.7,103.7,142.4,33.0,9.6,2.02,43.4,33.8,35.3,3.8,3.0,1521.0,0.01,22,6,3,1,1,historical_backfill
2026-03-08 23:00:00,shahdara,Shahdara,161.7,98.4,128.8,29.1,12.5,1.89,48.9,34.1,28.4,4.2,230.6,1301.0,0.04,23,6,3,1,1,historical_backfill
2026-03-09 00:00:00,shahdara,Shahdara,149.5,90.8,128.7,23.1,8.9,2.07,50.6,27.1,39.6,1.0,102.7,100.0,0.03,0,0,3,0,1,historical_backfill
2026-03-09 01:00:00,shahdara,Shahdara,190.5,109.7,165.4,38.3,10.3,2.61,63.8,27.3,36.3,5.1,339.7,323.0,0.0,1,0,3,0,1,historical_backfill
2026-03-09 02:00:00,shahdara,Shahdara,167.4,86.1,159.0,26.3,8.3,1.89,42.7,27.0,44.4,2.2,231.7,259.0,0.13,2,0,3,0,1,historical_backfill
2026-03-09 03:00:00,shahdara,Shahdara,174.0,99.8,144.3,36.8,6.5,2.0,48.6,28.6,37.9,6.7,279.9,376.0,0.05,3,0,3,0,1,historical_backfill
2026-03-09 04:00:00,shahdara,Shahdara,164.6,93.0,139.4,37.5,9.0,1.95,36.4,22.8,45.3,3.0,57.5,100.0,0.02,4,0,3,0,1,historical_backfill
2026-03-09 05:00:00,shahdara,Shahdara,186.7,109.2,160.1,31.2,10.1,2.63,55.8,32.3,55.7,3.6,231.3,417.0,0.04,5,0,3,0,1,historical_backfill
2026-03-09 06:00:00,shahdara,Shahdara,146.2,77.6,116.3,34.6,5.5,1.9,49.3,24.8,50.1,1.8,203.9,491.0,0.0,6,0,3,0,1,historical_backfill
2026-03-09 07:00:00,shahdara,Shahdara,220.2,118.8,195.9,34.3,12.1,2.53,27.4,26.3,45.0,1.3,308.3,401.0,0.03,7,0,3,0,1,historical_backfill
2026-03-09 08:00:00,shahdara,Shahdara,209.5,124.9,163.9,38.9,12.4,2.55,43.6,30.4,46.1,3.0,337.6,577.0,0.01,8,0,3,0,1,historical_backfill
2026-03-09 09:00:00,shahdara,Shahdara,209.5,126.3,171.1,45.1,12.8,2.41,45.6,27.0,33.5,2.8,145.2,619.0,0.04,9,0,3,0,1,historical_backfill
2026-03-09 10:00:00,shahdara,Shahdara,222.2,131.4,187.6,31.9,9.9,2.88,47.8,29.3,41.0,2.7,118.8,775.0,0.01,10,0,3,0,1,historical_backfill
2026-03-09 11:00:00,shahdara,Shahdara,203.6,121.5,182.2,42.4,14.1,2.77,41.7,31.0,38.9,3.7,75.9,909.0,0.01,11,0,3,0,1,historical_backfill
2026-03-09 12:00:00,shahdara,Shahdara,151.9,88.5,153.3,29.1,6.9,1.89,34.2,26.7,49.8,0.5,247.2,796.0,0.03,12,0,3,0,1,historical_backfill
2026-03-09 13:00:00,shahdara,Shahdara,193.9,117.2,167.8,39.5,11.6,2.58,31.5,30.9,32.0,6.5,83.6,807.0,0.05,13,0,3,0,1,historical_backfill
2026-03-09 14:00:00,shahdara,Shahdara,178.8,98.9,165.3,30.0,9.1,2.1,54.8,34.8,49.2,4.5,308.0,761.0,0.02,14,0,3,0,1,historical_backfill
2026-03-09 15:00:00,shahdara,Shahdara,194.4,118.6,154.9,20.5,8.1,2.46,40.0,27.9,37.3,1.5,119.7,876.0,0.04,15,0,3,0,1,historical_backfill
2026-03-09 16:00:00,shahdara,Shahdara,164.6,90.8,118.1,29.5,11.1,1.95,37.8,27.9,39.9,1.8,161.7,952.0,0.03,16,0,3,0,1,historical_backfill
2026-03-09 17:00:00,shahdara,Shahdara,204.7,96.5,198.1,39.8,11.8,2.05,36.9,30.6,41.7,5.4,143.0,1069.0,0.06,17,0,3,0,1,historical_backfill
2026-03-09 18:00:00,shahdara,Shahdara,206.0,104.3,194.8,38.0,9.4,2.02,34.8,31.8,45.5,3.7,10.3,1032.0,0.01,18,0,3,0,1,historical_backfill
2026-03-09 19:00:00,shahdara,Shahdara,192.5,103.8,185.9,33.8,10.2,2.96,28.1,28.6,36.9,3.0,28.5,1258.0,0.02,19,0,3,0,1,historical_backfill
2026-03-09 20:00:00,shahdara,Shahdara,205.3,112.2,140.6,37.4,6.9,2.39,32.4,35.6,38.8,6.0,62.9,1099.0,0.0,20,0,3,0,1,historical_backfill
2026-03-09 21:00:00,shahdara,Shahdara,219.0,121.1,205.1,31.9,15.4,3.08,41.3,33.5,40.0,3.7,52.8,1300.0,0.07,21,0,3,0,1,historical_backfill
2026-03-09 22:00:00,shahdara,Shahdara,193.1,103.7,168.4,30.0,8.8,2.62,39.7,35.0,49.7,3.3,301.9,1211.0,0.09,22,0,3,0,1,historical_backfill
2026-03-09 23:00:00,shahdara,Shahdara,177.6,94.9,141.7,34.1,8.7,2.31,50.4,30.8,37.2,4.5,233.5,1535.0,0.12,23,0,3,0,1,historical_backfill
2026-03-10 00:00:00,shahdara,Shahdara,162.3,88.3,103.4,30.5,10.3,2.06,28.9,27.7,46.8,4.0,331.4,100.0,0.0,0,1,3,0,1,historical_backfill
2026-03-10 01:00:00,shahdara,Shahdara,151.9,87.2,137.5,24.6,6.7,1.62,38.9,27.3,44.9,5.4,161.1,290.0,0.11,1,1,3,0,1,historical_backfill
2026-03-10 02:00:00,shahdara,Shahdara,154.0,94.1,131.3,19.9,7.2,1.76,40.3,24.1,47.0,3.4,125.1,245.0,0.03,2,1,3,0,1,historical_backfill
2026-03-10 03:00:00,shahdara,Shahdara,184.3,95.0,152.5,33.9,10.2,2.3,43.2,27.8,39.5,2.4,191.3,508.0,0.03,3,1,3,0,1,historical_backfill
2026-03-10 04:00:00,shahdara,Shahdara,162.0,92.0,142.0,28.3,8.2,1.96,45.1,26.9,34.0,2.9,193.2,443.0,0.0,4,1,3,0,1,historical_backfill
2026-03-10 05:00:00,shahdara,Shahdara,143.6,79.8,121.4,29.8,8.7,1.46,30.2,25.6,39.9,4.3,167.6,460.0,0.04,5,1,3,0,1,historical_backfill
2026-03-10 06:00:00,shahdara,Shahdara,160.3,90.9,146.7,27.3,6.3,1.82,46.3,28.3,32.4,3.0,353.6,398.0,0.04,6,1,3,0,1,historical_backfill
2026-03-10 07:00:00,shahdara,Shahdara,209.7,112.7,176.2,36.3,11.0,3.15,36.1,28.3,44.1,2.7,305.2,445.0,0.02,7,1,3,0,1,historical_backfill
2026-03-10 08:00:00,shahdara,Shahdara,204.8,110.9,184.5,34.0,8.8,2.9,38.0,28.0,44.6,4.4,198.3,547.0,0.03,8,1,3,0,1,historical_backfill
2026-03-10 09:00:00,shahdara,Shahdara,184.4,88.1,156.7,41.4,8.4,2.41,42.2,29.9,52.1,4.9,105.4,757.0,0.07,9,1,3,0,1,historical_backfill
2026-03-10 10:00:00,shahdara,Shahdara,202.2,105.8,150.8,30.2,12.4,2.17,39.2,30.5,52.1,4.0,314.0,486.0,0.0,10,1,3,0,1,historical_backfill
2026-03-10 11:00:00,shahdara,Shahdara,201.5,117.7,158.5,38.4,10.4,2.11,29.6,30.3,40.4,1.3,271.5,772.0,0.06,11,1,3,0,1,historical_backfill
2026-03-10 12:00:00,shahdara,Shahdara,165.8,89.4,150.4,27.8,12.0,1.74,48.4,24.9,42.1,4.3,193.3,655.0,0.03,12,1,3,0,1,historical_backfill
2026-03-10 13:00:00,shahdara,Shahdara,182.3,94.5,152.1,35.3,10.0,2.0,41.0,28.7,37.0,2.0,204.2,796.0,0.03,13,1,3,0,1,historical_backfill
2026-03-10 14:00:00,shahdara,Shahdara,169.1,101.9,136.3,36.4,7.0,2.07,32.4,29.6,56.5,3.7,177.9,874.0,0.02,14,1,3,0,1,historical_backfill
2026-03-10 15:00:00,shahdara,Shahdara,171.5,103.2,124.9,34.9,7.8,2.61,48.2,31.6,36.6,6.2,355.9,965.0,0.04,15,1,3,0,1,historical_backfill
2026-03-10 16:00:00,shahdara,Shahdara,140.8,79.2,117.8,18.9,8.9,2.03,47.6,31.1,45.6,3.7,305.1,1035.0,0.02,16,1,3,0,1,historical_backfill
2026-03-10 17:00:00,shahdara,Shahdara,204.9,115.6,182.9,37.3,10.4,2.74,34.7,30.8,31.5,4.7,240.6,1010.0,0.0,17,1,3,0,1,historical_backfill
2026-03-10 18:00:00,shahdara,Shahdara,236.5,141.6,214.3,44.6,9.9,3.11,31.3,31.1,40.5,1.7,69.0,1229.0,0.01,18,1,3,0,1,historical_backfill
2026-03-10 19:00:00,shahdara,Shahdara,206.4,125.6,185.3,37.7,7.4,2.06,44.5,33.2,26.9,4.5,86.6,1193.0,0.08,19,1,3,0,1,historical_backfill
2026-03-10 20:00:00,shahdara,Shahdara,198.3,112.4,167.9,31.8,10.6,2.73,29.8,29.6,48.3,2.7,283.3,1119.0,0.01,20,1,3,0,1,historical_backfill
2026-03-10 21:00:00,shahdara,Shahdara,215.0,113.5,187.3,29.7,10.9,2.93,45.4,32.2,42.2,5.7,172.3,1302.0,0.02,21,1,3,0,1,historical_backfill
2026-03-10 22:00:00,shahdara,Shahdara,197.2,105.3,175.2,36.4,8.0,1.76,29.8,31.2,46.0,1.3,240.3,1341.0,0.04,22,1,3,0,1,historical_backfill
2026-03-10 23:00:00,shahdara,Shahdara,172.9,97.6,140.4,39.2,9.3,1.84,54.3,32.9,45.2,4.8,55.1,1198.0,0.0,23,1,3,0,1,historical_backfill
2026-03-11 00:00:00,shahdara,Shahdara,150.4,80.6,124.0,20.9,6.7,1.73,48.3,24.4,38.1,1.7,27.8,215.0,0.01,0,2,3,0,1,historical_backfill
2026-03-11 01:00:00,shahdara,Shahdara,150.0,77.7,133.1,24.3,10.8,1.82,52.3,26.1,52.6,2.3,58.8,100.0,0.05,1,2,3,0,1,historical_backfill
2026-03-11 02:00:00,shahdara,Shahdara,154.3,81.5,124.2,24.7,9.1,1.88,51.8,27.7,48.3,2.3,343.5,221.0,0.05,2,2,3,0,1,historical_backfill
2026-03-11 03:00:00,shahdara,Shahdara,146.5,94.4,130.1,22.8,8.3,1.26,54.8,31.1,52.0,2.0,203.8,292.0,0.02,3,2,3,0,1,historical_backfill
2026-03-11 04:00:00,shahdara,Shahdara,166.3,91.7,141.9,23.6,8.6,1.83,39.7,30.6,40.9,3.0,178.5,422.0,0.03,4,2,3,0,1,historical_backfill
2026-03-11 05:00:00,shahdara,Shahdara,186.2,105.7,164.8,32.8,10.8,2.14,40.1,30.3,52.2,3.5,177.4,550.0,0.12,5,2,3,0,1,historical_backfill
2026-03-11 06:00:00,shahdara,Shahdara,196.3,114.8,148.5,44.4,11.8,2.91,42.9,26.8,46.6,4.6,42.3,693.0,0.01,6,2,3,0,1,historical_backfill
2026-03-11 07:00:00,shahdara,Shahdara,220.2,114.4,186.6,41.7,8.5,2.41,37.9,26.3,39.1,7.2,222.2,436.0,0.04,7,2,3,0,1,historical_backfill
2026-03-11 08:00:00,shahdara,Shahdara,218.7,118.5,187.7,45.6,12.6,2.61,40.1,27.7,51.3,6.3,92.3,513.0,0.25,8,2,3,0,1,historical_backfill
2026-03-11 09:00:00,shahdara,Shahdara,189.3,110.8,168.5,34.9,8.3,2.15,40.0,26.9,42.4,2.1,310.6,692.0,0.09,9,2,3,0,1,historical_backfill
2026-03-11 10:00:00,shahdara,Shahdara,216.0,96.0,166.9,42.6,9.7,2.68,26.3,23.6,36.3,2.6,150.1,665.0,0.04,10,2,3,0,1,historical_backfill
2026-03-11 11:00:00,shahdara,Shahdara,163.9,92.9,136.7,27.9,9.8,1.94,52.6,29.1,43.5,4.1,230.7,863.0,0.15,11,2,3,0,1,historical_backfill
2026-03-11 12:00:00,shahdara,Shahdara,199.2,112.9,151.6,28.0,8.9,2.57,50.4,28.2,49.6,3.2,216.7,833.0,0.0,12,2,3,0,1,historical_backfill
2026-03-11 13:00:00,shahdara,Shahdara,158.3,97.4,117.4,30.5,5.7,2.3,47.6,27.1,47.5,2.5,67.3,636.0,0.04,13,2,3,0,1,historical_backfill
2026-03-11 14:00:00,shahdara,Shahdara,173.8,88.6,122.2,29.0,6.2,1.66,39.2,29.6,44.7,4.2,225.9,779.0,0.02,14,2,3,0,1,historical_backfill
2026-03-11 15:00:00,shahdara,Shahdara,171.1,100.8,154.5,27.2,7.0,1.99,42.2,29.6,57.5,2.5,206.9,877.0,0.05,15,2,3,0,1,historical_backfill
2026-03-11 16:00:00,shahdara,Shahdara,192.5,113.1,171.6,31.8,6.5,2.08,32.2,30.7,47.0,4.1,160.0,1046.0,0.24,16,2,3,0,1,historical_backfill
2026-03-11 17:00:00,shahdara,Shahdara,181.9,93.7,171.1,28.2,7.3,1.44,50.7,30.4,41.0,3.2,228.9,939.0,0.02,17,2,3,0,1,historical_backfill
2026-03-11 18:00:00,shahdara,Shahdara,226.4,115.2,191.9,41.7,7.3,2.75,43.2,29.5,30.7,1.9,52.1,1048.0,0.03,18,2,3,0,1,historical_backfill
2026-03-11 19:00:00,shahdara,Shahdara,175.7,97.8,156.8,24.9,6.6,2.34,55.1,31.4,40.4,3.8,129.6,1068.0,0.01,19,2,3,0,1,historical_backfill
2026-03-11 20:00:00,shahdara,Shahdara,216.4,132.2,185.7,43.8,10.8,2.68,34.9,34.7,43.4,3.2,296.5,1001.0,0.09,20,2,3,0,1,historical_backfill
2026-03-11 21:00:00,shahdara,Shahdara,228.3,124.9,193.0,39.3,12.2,2.69,39.2,30.7,34.5,4.4,54.0,1224.0,0.06,21,2,3,0,1,historical_backfill
2026-03-11 22:00:00,shahdara,Shahdara,196.2,113.6,172.9,23.0,10.5,2.24,57.5,29.6,33.1,3.7,187.1,1178.0,0.04,22,2,3,0,1,historical_backfill
2026-03-11 23:00:00,shahdara,Shahdara,165.5,100.9,151.5,27.4,10.7,1.55,29.9,33.4,47.9,3.3,119.3,1396.0,0.0,23,2,3,0,1,historical_backfill
2026-03-12 00:00:00,shahdara,Shahdara,174.5,86.4,151.3,37.2,6.7,1.79,44.8,26.9,41.5,4.2,281.5,100.0,0.02,0,3,3,0,1,historical_backfill
2026-03-12 01:00:00,shahdara,Shahdara,198.0,102.1,174.0,39.8,4.9,2.91,46.1,23.3,45.8,4.0,298.7,328.0,0.03,1,3,3,0,1,historical_backfill
2026-03-12 02:00:00,shahdara,Shahdara,153.8,83.2,134.3,27.5,6.0,1.78,42.0,26.3,29.9,4.6,319.0,281.0,0.07,2,3,3,0,1,historical_backfill
2026-03-12 03:00:00,shahdara,Shahdara,157.2,77.2,156.5,26.4,6.9,2.16,44.0,29.0,35.9,3.6,150.1,194.0,0.01,3,3,3,0,1,historical_backfill
2026-03-12 04:00:00,shahdara,Shahdara,154.1,86.8,142.4,29.0,13.6,1.73,46.9,25.8,52.6,3.6,141.2,214.0,0.01,4,3,3,0,1,historical_backfill
2026-03-12 05:00:00,shahdara,Shahdara,162.3,86.1,147.2,27.6,6.1,1.79,55.8,31.7,32.6,4.9,115.2,561.0,0.01,5,3,3,0,1,historical_backfill
2026-03-12 06:00:00,shahdara,Shahdara,195.2,111.2,155.8,41.6,13.6,2.17,34.3,30.6,55.3,5.8,293.3,531.0,0.02,6,3,3,0,1,historical_backfill
2026-03-12 07:00:00,shahdara,Shahdara,189.5,106.7,150.8,32.4,10.1,1.64,48.6,28.5,45.1,5.2,337.9,574.0,0.08,7,3,3,0,1,historical_backfill
2026-03-12 08:00:00,shahdara,Shahdara,199.4,116.9,163.3,33.7,10.9,2.45,66.4,30.4,23.6,3.9,246.8,416.0,0.0,8,3,3,0,1,historical_backfill
2026-03-12 09:00:00,shahdara,Shahdara,202.0,110.8,184.6,37.1,9.5,2.63,51.6,29.3,44.2,1.0,132.0,572.0,0.03,9,3,3,0,1,historical_backfill
2026-03-12 10:00:00,shahdara,Shahdara,192.9,112.6,162.3,35.9,9.8,2.7,43.8,30.0,48.9,2.2,204.2,878.0,0.01,10,3,3,0,1,historical_backfill
2026-03-12 11:00:00,shahdara,Shahdara,188.7,104.7,162.9,42.2,11.9,2.75,39.6,25.1,49.3,1.8,150.6,939.0,0.01,11,3,3,0,1,historical_backfill
2026-03-12 12:00:00,shahdara,Shahdara,179.8,125.8,140.1,33.6,8.7,2.0,38.5,29.4,45.3,4.1,137.5,850.0,0.01,12,3,3,0,1,historical_backfill
2026-03-12 13:00:00,shahdara,Shahdara,186.6,107.2,157.0,37.9,12.5,2.7,34.8,34.9,48.7,1.4,258.7,932.0,0.07,13,3,3,0,1,historical_backfill
2026-03-12 14:00:00,shahdara,Shahdara,151.7,84.2,126.6,31.6,8.4,2.4,36.9,30.3,49.7,4.3,155.9,926.0,0.03,14,3,3,0,1,historical_backfill
2026-03-12 15:00:00,shahdara,Shahdara,184.4,91.1,146.1,31.0,9.7,1.82,52.8,31.1,45.8,3.2,186.7,911.0,0.13,15,3,3,0,1,historical_backfill
2026-03-12 16:00:00,shahdara,Shahdara,165.2,89.8,150.3,36.1,10.6,2.12,32.9,26.9,49.2,4.7,1.9,1001.0,0.03,16,3,3,0,1,historical_backfill
2026-03-12 17:00:00,shahdara,Shahdara,207.4,131.6,171.4,37.6,5.2,2.68,40.3,30.6,34.7,3.0,146.0,1124.0,0.1,17,3,3,0,1,historical_backfill
2026-03-12 18:00:00,shahdara,Shahdara,203.2,111.1,155.3,34.4,8.6,2.75,30.9,32.5,40.2,1.1,126.7,1018.0,0.02,18,3,3,0,1,historical_backfill
2026-03-12 19:00:00,shahdara,Shahdara,191.0,115.0,159.4,33.5,12.1,1.88,37.0,28.6,43.8,4.4,191.5,1283.0,0.21,19,3,3,0,1,historical_backfill
2026-03-12 20:00:00,shahdara,Shahdara,190.6,107.3,152.6,32.5,6.3,2.37,54.8,31.9,51.3,4.0,188.9,1276.0,0.02,20,3,3,0,1,historical_backfill
2026-03-12 21:00:00,shahdara,Shahdara,240.5,127.3,207.0,41.3,12.3,3.41,37.1,28.9,37.7,2.5,151.7,1149.0,0.01,21,3,3,0,1,historical_backfill
2026-03-12 22:00:00,shahdara,Shahdara,185.2,104.2,165.5,34.5,10.4,2.2,45.5,35.8,56.1,3.6,155.0,1183.0,0.04,22,3,3,0,1,historical_backfill
2026-03-12 23:00:00,shahdara,Shahdara,176.5,103.0,137.2,25.4,6.9,1.64,44.0,31.6,33.3,7.1,29.2,1360.0,0.0,23,3,3,0,1,historical_backfill
2026-03-13 00:00:00,shahdara,Shahdara,169.0,89.2,164.0,36.4,11.1,2.19,49.9,26.7,57.1,0.5,141.1,100.0,0.02,0,4,3,0,1,historical_backfill
2026-03-13 01:00:00,shahdara,Shahdara,167.4,97.8,132.2,34.3,8.1,2.43,40.8,27.2,49.5,4.9,5.2,422.0,0.01,1,4,3,0,1,historical_backfill
